Va,Vb,Vc,Ia,Ib,Ic,Fault
-267.5180179,-345.370878,612.8888958,-0.339185848,0.460897335,-0.121711487,AB
-209.3390121,-369.0188817,578.3578937,-0.280067985,0.423517109,-0.143449123,AB
-143.2427828,-395.4682412,538.711024,-0.222476066,0.38644584,-0.163969774,AB
-77.9246197,-416.3688475,494.2934672,-0.167647915,0.350742464,-0.183094549,AB
-27.95102038,-417.5413365,445.4923569,-0.113947201,0.31460258,-0.200655379,AB
1.717661804,-394.4512466,392.7335848,-0.057474598,0.273971033,-0.216496435,AB
16.21422931,-352.692677,336.4784477,0.005427877,0.225047654,-0.230475531,AB
21.97637271,-299.1960996,277.2197269,0.076863333,0.165602134,-0.242465468,AB
27.22247263,-242.6998316,215.4773589,0.157278379,0.095076899,-0.252355278,AB
35.54602677,-187.3396898,151.793663,0.245376634,0.014674668,-0.260051302,AB
42.8050804,-129.533896,86.7288156,0.340138594,-0.074660478,-0.265478116,AB
55.51812791,-76.37437237,20.85624447,0.440383316,-0.171803916,-0.2685794,AB
85.0296706,-39.78709061,-45.24257999,0.54252275,-0.273204106,-0.269318644,AB
133.2477598,-22.2645795,-110.9831803,0.641264347,-0.373584662,-0.267679685,AB
192.5687879,-16.78579514,-175.7829927,0.73203161,-0.468364509,-0.263667102,AB
254.5689565,-15.50242301,-239.0665335,0.812173355,-0.55486688,-0.257306475,AB
310.63305,-10.36240723,-300.2706428,0.880856014,-0.632211585,-0.248644429,AB
356.6215212,2.228258999,-358.8497802,0.938933319,-0.701184874,-0.237748445,AB
396.1516796,18.1291197,-414.2807993,0.987069197,-0.762362749,-0.224706448,AB
424.208851,41.85858557,-466.0674366,1.025905295,-0.816279036,-0.209626259,AB
431.7262334,82.01878193,-513.7450153,1.057975554,-0.865340707,-0.192634846,AB
418.6190506,138.2656174,-556.884668,1.087006111,-0.913128756,-0.173877355,AB
393.5028615,201.5942425,-595.097104,1.115669595,-0.962153621,-0.153515974,AB
365.1779073,262.8583483,-628.0362556,1.144560064,-1.012831426,-0.131728638,AB
341.216201,314.1864518,-655.4026527,1.172540447,-1.063832914,-0.108707533,AB
324.7828872,352.1635854,-676.9464727,1.197109398,-1.112452006,-0.084657392,AB
311.4993506,380.9704673,-692.4698179,1.216168674,-1.156375054,-0.059793619,AB
304.0585413,397.7698692,-701.8284105,1.228071519,-1.193731182,-0.034340338,AB
308.8269606,396.1062392,-704.9331998,1.229978383,-1.22145006,-0.008528323,AB
324.015645,377.7356444,-701.7512894,1.218503172,-1.235910353,0.017407181,AB
340.2393444,352.0668612,-692.3062056,1.191743338,-1.234972031,0.043228693,AB
348.7664754,327.9113679,-676.6778434,1.150096807,-1.218795564,0.068698757,AB
343.4316856,311.5702952,-655.0019808,1.095694992,-1.189277246,0.093582253,AB
322.5336934,304.9356244,-627.4693178,1.031832538,-1.149481277,0.117648739,AB
291.6012776,302.7224419,-594.3237195,0.961322839,-1.101997614,0.140674775,AB
250.3531485,305.5066932,-555.8598417,0.886316959,-1.048763113,0.162446154,AB
195.0326564,317.387988,-512.4206444,0.809756757,-0.992516785,0.182760027,AB
129.1019789,335.292329,-464.3943079,0.734837489,-0.936264449,0.20142696,AB
62.51036007,349.7002266,-412.2105867,0.663226292,-0.881499119,0.218272827,AB
3.809129068,352.5278177,-356.3369468,0.594460713,-0.827601259,0.233140547,AB
-42.01422797,339.2886553,-297.2744273,0.526698893,-0.772590551,0.245891659,AB
-74.33165109,309.8848492,-235.5531981,0.457438844,-0.713846586,0.256407741,AB
-99.12889043,270.856495,-171.7276046,0.385006177,-0.649597807,0.26459163,AB
-117.3867179,223.7575915,-106.3708736,0.308775516,-0.579143877,0.270368362,AB
-126.5128142,166.5827942,-40.06997999,0.227822612,-0.501508491,0.273685879,AB
-130.0156789,103.4359569,26.57972202,0.141295636,-0.415811151,0.274515515,AB
-136.7287764,43.74870884,92.98006752,0.049914246,-0.322766461,0.272852215,AB
-153.3988455,-5.13666799,158.5355135,-0.043654727,-0.225059768,0.268714495,AB
-182.4809983,-40.17746915,222.6584674,-0.135707475,-0.126436712,0.262144187,AB
-222.2977314,-62.47681158,284.774543,-0.222336342,-0.030869613,0.253205955,AB
-265.3792024,-78.94867942,344.3278818,-0.300754346,0.058767753,0.241986594,AB
-308.7956331,-91.99076212,400.7863953,-0.369509389,0.140915336,0.228594053,AB
-353.4618217,-100.184641,453.6464627,-0.427207652,0.2140514,0.213156252,AB
-395.3665446,-107.0708904,502.437435,-0.472721109,0.276901398,0.19581971,AB
-426.2861094,-120.4398305,546.72594,-0.506432979,0.329684974,0.176748006,AB
-440.6495692,-145.4701228,586.119692,-0.530438973,0.374318919,0.156120053,AB
-437.6383162,-182.6325327,620.2708489,-0.5475541,0.413425819,0.134128281,AB
-420.2336618,-228.6453125,648.8789744,-0.560449549,0.449472842,0.110976707,AB
-396.2830356,-275.4106881,671.6937237,-0.570540903,0.483661965,0.086878937,AB
-369.3708907,-319.1462619,688.5171526,-0.577857214,0.515801165,0.062056049,AB
-338.9716978,-360.2335595,699.2052574,-0.582304362,0.545569931,0.036734432,AB
-308.4574064,-395.211672,703.6690784,-0.583639122,0.572495498,0.011143624,AB
-284.5527958,-417.3226201,701.8754159,-0.580467936,0.594953779,-0.014485844,AB
-271.0776983,-422.7692239,693.8469222,-0.570190702,0.6101153,-0.039924597,AB
-267.0556571,-412.60598,679.661637,-0.550029128,0.614975619,-0.064946491,AB
-268.3079294,-391.1441408,659.4520702,-0.517869286,0.607199887,-0.089330601,AB
-266.9364602,-366.4674819,633.4039421,-0.473146113,0.586009242,-0.112863129,AB
-259.3155273,-342.4390106,601.754538,-0.416858068,0.552197317,-0.135339249,AB
-246.2954663,-318.4948907,564.790357,-0.350299961,0.506864798,-0.156564837,AB
-225.8283671,-297.016014,522.8443812,-0.274926555,0.451284614,-0.176358059,AB
-193.2654613,-283.0275993,476.2930607,-0.193148752,0.387699569,-0.194550817,AB
-146.9791352,-278.5736983,425.5528334,-0.108293629,0.319283691,-0.210990062,AB
-89.99299918,-281.0832684,371.0762676,-0.023594713,0.249133637,-0.225538924,AB
-27.89797506,-285.4499802,313.3479553,0.05858413,0.179493557,-0.238077687,AB
31.10070905,-283.9809752,252.8802662,0.137402898,0.111101689,-0.248504586,AB
83.09236787,-273.301315,190.2089471,0.213435169,0.04330132,-0.256736489,AB
128.8583129,-254.7466207,125.8883079,0.287407087,-0.024697674,-0.262709413,AB
167.0267681,-227.5130655,60.48629741,0.359945496,-0.093566628,-0.266378868,AB
194.0865159,-188.6661072,-5.420408645,0.432234049,-0.164514014,-0.267720035,AB
209.3907163,-138.1392582,-71.25145818,0.505947865,-0.239220067,-0.266727798,AB
216.531445,-80.10351994,-136.427925,0.582332416,-0.318915803,-0.263416613,AB
220.9323045,-20.55497477,-200.3773297,0.661553264,-0.403733041,-0.257820222,AB
229.5431236,32.99536882,-262.5384925,0.74229069,-0.492299461,-0.249991229,AB
244.9814868,77.38473686,-322.3662237,0.821996563,-0.581995987,-0.240000576,AB
265.0967894,114.2392871,-379.3360765,0.89815798,-0.670221077,-0.227936903,AB
289.3835037,143.5653918,-432.9488955,0.968644021,-0.754738262,-0.213905759,AB
319.2717557,163.4632838,-482.7350394,1.031159517,-0.833130808,-0.198028708,AB
353.711058,174.5473584,-528.2584164,1.083308848,-0.902866516,-0.180442332,AB
388.028295,181.0919723,-569.1202673,1.123411113,-0.962113994,-0.16129712,AB
416.5158727,188.4467066,-604.9625793,1.151022812,-1.01026655,-0.140756262,AB
432.9808193,202.4902574,-635.4710766,1.167132592,-1.048138228,-0.118994363,AB
435.6051646,224.7726391,-660.3778037,1.173795664,-1.07759956,-0.096196105,AB
427.3152362,252.1482721,-679.4635084,1.17291289,-1.100358052,-0.072554838,AB
409.747927,282.8116803,-692.5596073,1.165856215,-1.117585117,-0.048271097,AB
382.6830305,316.8665953,-699.5496258,1.153973821,-1.13042277,-0.023551052,AB
347.9431693,352.4270879,-700.3702572,1.138585256,-1.139980343,0.001395087,AB
310.3648021,384.6472035,-695.0120056,1.120312535,-1.146667238,0.026354703,AB
275.1720339,408.347293,-683.5193269,1.098705523,-1.149819981,0.051114459,AB
247.2978189,418.69243,-665.9902489,1.072239562,-1.147701548,0.075461986,AB
227.4680341,415.1074761,-642.5755102,1.038769458,-1.137957031,0.099187573,AB
211.9754987,401.5019184,-613.4774172,0.996683241,-1.118769088,0.122085846,AB
198.3641376,380.5841167,-578.9482543,0.945262598,-1.089220066,0.143957468,AB
186.2238274,353.064337,-539.2881643,0.884178169,-1.048788978,0.164610809,AB
173.7209613,321.1216944,-494.8426557,0.813408011,-0.997271607,0.183863596,AB
156.725773,289.2739664,-445.9997394,0.733749424,-0.935293928,0.201544504,AB
131.3530726,261.8335676,-393.1866403,0.647050575,-0.864545284,0.217494709,AB
94.67047631,242.1956295,-336.8661058,0.556054911,-0.787624258,0.231569347,AB
47.73503229,229.7973403,-277.5323726,0.463889145,-0.70752802,0.243638875,AB
-4.368191752,220.0751809,-215.7069892,0.373000391,-0.62659071,0.253590319,AB
-57.87068213,209.8050629,-151.9343808,0.284839645,-0.546168079,0.261328433,AB
-111.2805626,198.0576579,-86.77709527,0.200385304,-0.467162031,0.266776727,AB
-162.2584451,183.0693463,-20.8109012,0.12030987,-0.390188213,0.269878343,AB
-206.7793508,161.3991218,45.38022894,0.044602392,-0.315199177,0.270596785,AB
-241.5017166,130.2924387,111.2092779,-0.027560457,-0.24135602,0.268916477,AB
-264.4415532,88.35011813,176.0914351,-0.097567119,-0.167276018,0.264843137,AB
-277.2266215,37.77725568,239.4493659,-0.166863095,-0.091540851,0.258403945,AB
-284.9526213,-15.76568809,300.7183093,-0.236030945,-0.01361657,0.249647515,AB
-291.2045575,-68.14653181,359.3510893,-0.30457218,0.065928502,0.238643679,AB
-297.0214338,-117.8016514,414.8230852,-0.371492484,0.146009409,0.225483075,AB
-303.7767662,-162.8602318,466.636998,-0.435576803,0.225300281,0.210276522,AB
-314.0551167,-200.2722504,514.3273671,-0.495150673,0.301996483,0.193154189,AB
-329.5299284,-227.9349303,557.4648588,-0.548046278,0.37378171,0.174264568,AB
-350.3780449,-245.2822312,595.6602761,-0.591916245,0.438143005,0.153773239,AB
-373.7135258,-254.8546978,628.5682236,-0.624721352,0.49285991,0.131861442,AB
-393.898186,-261.9920876,655.8902736,-0.645506949,0.536782483,0.108724466,AB
-407.1320344,-270.2456789,677.3777133,-0.654524198,0.569954299,0.084569898,AB
-412.4890225,-280.3449137,692.8339363,-0.652597249,0.592981515,0.059615734,AB
-409.2042414,-292.9121019,702.1163433,-0.640771749,0.606683401,0.034088348,AB
-395.7170468,-309.4206803,705.137727,-0.620460804,0.61224044,0.008220364,AB
-371.516534,-330.3506495,701.8671835,-0.593435807,0.611187365,-0.017751558,AB
-337.6249226,-354.7056052,692.3305278,-0.561505697,0.605094701,-0.043589004,AB
-297.594777,-379.0154067,676.6101837,-0.52609415,0.595148287,-0.069054137,AB
-257.0783455,-397.7661036,654.8444492,-0.487628897,0.581540929,-0.093912032,AB
-219.6615764,-407.5646645,627.2262409,-0.445531241,0.563464224,-0.117932983,AB
-185.9037804,-408.097634,594.0014145,-0.398894918,0.539789679,-0.14089476,AB
-155.9486397,-399.5179349,555.4665746,-0.346893619,0.509478431,-0.162584812,AB
-130.5873469,-381.3790396,511.9663865,-0.288693834,0.471496197,-0.182802363,AB
-109.693122,-354.1973426,463.8904646,-0.223468996,0.424829403,-0.201360407,AB
-91.82994336,-319.839914,411.6698574,-0.150684338,0.368771894,-0.218087555,AB
-73.69851046,-282.0746295,355.7731399,-0.070425751,0.303255489,-0.232829738,AB
-50.62648887,-246.0755826,296.7020715,0.0161639,0.229287817,-0.245451718,AB
-20.27273153,-214.7142147,234.9869462,0.106988343,0.148850051,-0.255838394,AB
16.55505456,-187.7368165,171.181762,0.199716961,0.064178931,-0.263895892,AB
58.4619364,-164.3210982,105.8591618,0.292231749,-0.022679317,-0.269552433,AB
104.6478908,-144.253075,39.60518418,0.382577916,-0.109818944,-0.272758972,AB
153.6101375,-126.6240557,-26.98608173,0.468966743,-0.195477139,-0.273489604,AB
202.8262704,-109.5083772,-93.31789325,0.550013167,-0.278271441,-0.271741727,AB
248.5312876,-89.73501346,-158.7962741,0.624978264,-0.357442289,-0.267535975,AB
286.2191885,-63.38372124,-222.8354673,0.694062708,-0.433146795,-0.260915913,AB
313.8741803,-29.01088408,-284.8632962,0.75822818,-0.506280701,-0.251947479,AB
332.6142644,11.71204537,-344.3263098,0.818485404,-0.57776719,-0.240718213,AB
344.1666684,56.5280781,-400.6947465,0.875463352,-0.648127081,-0.227336272,AB
349.5932109,103.8740792,-453.4672901,0.929477844,-0.71754859,-0.211929254,AB
350.3711279,151.8044019,-502.1755298,0.980589284,-0.785946437,-0.194642847,AB
348.6847468,197.7033481,-546.3880949,1.028453793,-0.852814487,-0.175639306,AB
347.4408319,238.2736129,-585.7144448,1.07219033,-0.917094524,-0.155095806,AB
349.8174887,269.9908434,-619.8083321,1.110231439,-0.977028784,-0.133202655,AB
356.5208208,291.8500243,-648.3708451,1.140572948,-1.03041155,-0.110161398,AB
365.3430579,305.8098803,-671.1529382,1.161470855,-1.075288013,-0.086182842,AB
373.6580199,314.299486,-687.9575059,1.171844109,-1.110359087,-0.061485022,AB
379.7611165,318.8798887,-698.6410052,1.17117729,-1.134886149,-0.03629114,AB
381.9569665,321.1576109,-703.1145774,1.159402375,-1.148574893,-0.010827482,AB
378.2532056,323.0914633,-701.3446689,1.136967805,-1.151646452,0.014678647,AB
366.4569506,326.8962157,-693.3531663,1.104885628,-1.144886596,0.040000968,AB
344.5379451,334.6791428,-679.2170879,1.064776929,-1.129693156,0.064916227,AB
312.898488,346.1692945,-659.0677825,1.018590823,-1.107796962,0.089206139,AB
274.6171951,358.4723924,-633.0895875,0.967958936,-1.080618201,0.112659266,AB
233.0012997,368.5167309,-601.5180306,0.913853023,-1.048925803,0.13507278,AB
190.2268681,374.4107499,-564.637618,0.856734177,-1.012988307,0.156254131,AB
148.1413906,374.6378045,-522.7791951,0.79673966,-0.972762246,0.176022587,AB
108.6250218,367.6918891,-476.3169109,0.733688541,-0.927899193,0.194210651,AB
73.46004893,352.2047816,-425.6648306,0.667099046,-0.877764387,0.210665341,AB
44.0766182,327.1966387,-371.2732569,0.596209436,-0.821458762,0.225249326,AB
19.72082559,293.9039222,-313.6247478,0.520253129,-0.758095067,0.237841937,AB
-2.618422489,255.8482341,-253.2298116,0.439019706,-0.687359727,0.248340021,AB
-25.84813408,216.4705171,-190.6223831,0.35310749,-0.609766128,0.256658639,AB
-51.450751,177.805893,-126.355142,0.263700734,-0.526432342,0.262731608,AB
-80.24335266,141.2380339,-60.99468126,0.172303993,-0.438815893,0.2665119,AB
-112.8372256,107.9537943,4.883431227,0.080660268,-0.348632145,0.267971877,AB
-149.5408846,78.84124124,70.69964331,-0.009323434,-0.257779952,0.267103387,AB
-190.2311049,54.35570691,135.875398,-0.095647781,-0.168269934,0.263917715,AB
-232.9212451,33.08314471,199.8381004,-0.176482146,-0.081963257,0.258445403,AB
-273.8316503,11.80557202,262.0260782,-0.250643702,-9.22E-05,0.250735928,AB
-309.6343563,-12.25908286,321.8934391,-0.317771936,0.076914693,0.240857243,AB
-338.6928214,-40.22193711,378.9147585,-0.378054945,0.14915976,0.228895185,AB
-360.305122,-72.2844724,432.5895944,-0.431920356,0.216967597,0.214952758,AB
-374.1332607,-108.3135299,482.4467906,-0.479920961,0.280771658,0.199149303,AB
-380.2403959,-147.8081265,528.0485223,-0.522653158,0.341033617,0.181619542,AB
-379.1132162,-189.8808205,568.9940367,-0.560688949,0.398176419,0.16251253,AB
-372.7621985,-232.1608902,604.9230886,-0.594373792,0.452383289,0.141990503,AB
-364.5623393,-270.9567481,635.5190874,-0.623461228,0.503233596,0.120227632,AB
-357.1743126,-303.3375612,660.5118738,-0.647037875,0.5496292,0.097408676,AB
-351.4372787,-328.2428014,679.6800801,-0.663858815,0.59013126,0.073727555,AB
-347.1678922,-345.6851907,692.8530829,-0.67269993,0.623314085,0.049385845,AB
-343.8553207,-356.0572125,699.9125332,-0.672498282,0.647907082,0.0245912,AB
-340.7022288,-360.0912108,700.7934396,-0.662431012,0.662875291,-0.000444279,AB
-336.6890931,-358.795688,695.4847811,-0.641968061,0.667473784,-0.025505723,AB
-329.7407044,-354.2889676,684.029672,-0.611013879,0.661391093,-0.050377214,AB
-316.9271824,-349.5979267,666.5251091,-0.570169579,0.645013113,-0.074843534,AB
-296.3417402,-346.7795125,643.1212528,-0.520726432,0.619418367,-0.098691935,AB
-268.0429791,-345.9772432,614.0202223,-0.464292795,0.586006718,-0.121713924,AB
-233.191259,-346.2831813,579.4744402,-0.402427043,0.54613408,-0.143707036,AB
-193.2367109,-346.5478293,539.7845402,-0.336499165,0.500975757,-0.164476592,AB
-149.8042472,-345.4925976,495.2968448,-0.26763814,0.451475548,-0.183837408,AB
-104.5745278,-341.8258947,446.4004224,-0.196712575,0.398328047,-0.201615472,AB
-59.91774845,-333.6060204,393.5237689,-0.124252292,0.341901822,-0.21764953,AB
-18.69419169,-318.4369775,337.1311692,-0.050276144,0.282068752,-0.231792608,AB
17.39960413,-295.1183292,277.718725,0.02564354,0.218269899,-0.243913439,AB
48.59509854,-264.4051548,215.8100562,0.104001081,0.149896692,-0.253897773,AB
76.12391656,-228.0756568,151.9517402,0.185011647,0.076637923,-0.26164957,AB
101.3181795,-188.0267106,86.70853114,0.268510803,-0.001418763,-0.26709204,AB
125.4499589,-146.1083509,20.65839198,0.353960474,-0.083791947,-0.270168526,AB
149.6057516,-103.9931274,-45.61262418,0.440491016,-0.169647796,-0.27084322,AB
175.196416,-63.68083604,-111.5155799,0.526902527,-0.25780084,-0.269101687,AB
203.8082672,-27.34439184,-176.4638753,0.611587683,-0.346636477,-0.264951206,AB
235.7975716,4.080906843,-239.8784784,0.692654431,-0.434233516,-0.258420915,AB
269.7171575,31.47597996,-301.1931375,0.768311895,-0.518750147,-0.249561748,AB
303.308783,56.55071905,-359.859502,0.837195449,-0.598749287,-0.238446162,AB
334.4670698,80.88502846,-415.3520983,0.898435076,-0.673267426,-0.22516765,AB
361.4250172,105.7481023,-467.1731195,0.951604828,-0.741764787,-0.209840041,AB
382.8554658,132.0015243,-514.85699,0.996640535,-0.804043951,-0.192596584,AB
397.4355057,160.5391397,-557.9746454,1.033791901,-0.860203068,-0.173588834,AB
403.9251444,192.2123197,-596.1374641,1.063647947,-0.910662611,-0.152985336,AB
402.3324893,226.6683601,-629.0008495,1.087001801,-0.956031663,-0.130970138,AB
394.3163965,261.9510482,-656.2674446,1.104502337,-0.99676121,-0.107741127,AB
382.1595086,295.5304154,-677.689924,1.11638873,-1.03288052,-0.083508211,AB
367.787305,325.2860203,-693.0733253,1.122484887,-1.063993531,-0.058491357,AB
352.598528,349.6783776,-702.2769056,1.122314924,-1.089396408,-0.032918516,AB
337.4292947,367.7862095,-705.2155043,1.115237365,-1.108213918,-0.007023447,AB
322.9663736,378.8940142,-701.8603878,1.10053969,-1.119496228,0.018956538,AB
309.7584292,382.4811195,-692.2395487,1.077455307,-1.122238175,0.044782868,AB
297.28108,379.1564058,-676.4374859,1.045300274,-1.115518306,0.070218032,AB
283.6830199,370.9114654,-654.5944852,1.003775603,-1.098803493,0.095027889,AB
266.8183137,360.087069,-626.9053827,0.953168712,-1.072152677,0.118983964,AB
245.2029519,348.4148608,-593.6178127,0.894297972,-1.03616365,0.141865678,AB
218.1352661,336.8946985,-555.0299646,0.828340886,-0.991803395,0.163462509,AB
185.6379623,325.8499098,-511.487872,0.756660527,-0.940236581,0.183576053,AB
148.0324802,315.3497709,-463.382251,0.680681885,-0.882703836,0.202021951,AB
105.8330772,305.3118272,-411.1449044,0.601852124,-0.820483801,0.218631677,AB
60.47346881,294.771285,-355.2447538,0.521516616,-0.754770762,0.233254146,AB
14.44088952,281.7426646,-296.1835541,0.440667847,-0.686424991,0.245757144,AB
-29.73208405,264.2233934,-234.4913093,0.359803182,-0.615831744,0.256028562,AB
-70.36663814,241.0880635,-170.7214254,0.279026163,-0.543003577,0.263977414,AB
-106.6891083,212.1347609,-105.4456526,0.198249594,-0.467784236,0.269534642,AB
-138.6711929,177.9200628,-39.24886994,0.117377331,-0.390031021,0.27265369,AB
-166.5830895,139.306844,27.27624554,0.036420245,-0.309731094,0.273310849,AB
-190.8130774,97.27845157,93.53462587,-0.044480609,-0.227024755,0.271505364,AB
-212.4308407,53.49662174,158.934219,-0.12497762,-0.142281686,0.267259306,AB
-233.25042,10.35908853,222.8913315,-0.20434394,-0.05627328,0.260617221,AB
-254.8909969,-29.94488083,284.8358778,-0.281410174,0.029764615,0.251645558,AB
-277.9784075,-66.23808962,344.2164971,-0.354724211,0.114292319,0.240431892,AB
-302.1910326,-98.31445172,400.5054843,-0.422792588,0.195708644,0.227083943,AB
-326.5350641,-126.6684221,453.2034862,-0.484275823,0.272547404,0.21172842,AB
-349.8256816,-152.0182472,501.8439287,-0.538101137,0.343591455,0.194509682,AB
-370.9304273,-175.0667144,545.9971417,-0.583475103,0.40788684,0.175588263,AB
-388.3374738,-196.9366534,585.2741272,-0.619925674,0.464786433,0.155139241,AB
-400.1331426,-219.1967835,619.3299261,-0.647418658,0.514068151,0.133350507,AB
-404.8503142,-243.0162606,647.8665748,-0.666371568,0.555950633,0.110420935,AB
